# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       6.357033038059e-10       1.546890573966e-13      -6.631195583728e-12       0.000000000000e+00       3.378280520972e-12       6.697835544129e-13      -3.923300286233e-15 
  154       6.403060420476e-10       1.537724740395e-13      -6.624770009718e-12       0.000000000000e+00       3.316440336849e-12       6.605179524075e-13      -3.866276017524e-15 
  155       6.448755067218e-10       1.527982608207e-13      -6.614762405150e-12       0.000000000000e+00       3.256146796283e-12       6.514400849552e-13      -3.809576807177e-15 
  156       6.494101986954e-10       1.517682240328e-13      -6.601135637972e-12       0.000000000000e+00       3.197338970971e-12       6.425388013002e-13      -3.752993748195e-15 
  157       6.539085762610e-10       1.506842921887e-13      -6.583854442617e-12       0.000000000000e+00       3.139948199551e-12       6.338017194003e-13      -3.696304439966e-15 
  158       6.583690543882e-10       1.495485179234e-13      -6.562885463360e-12       0.000000000000e+00       3.083897932748e-12       6.252152015864e-13      -3.639272751233e-15 
  159       6.627900039730e-10       1.483630798960e-13      -6.538197297685e-12       0.000000000000e+00       3.029103578524e-12       6.167643302235e-13      -3.581648583057e-15 
  160       6.671697510894e-10       1.471302846922e-13      -6.509760539652e-12       0.000000000000e+00       2.975472347225e-12       6.084328833705e-13      -3.523167631781e-15 
  161       6.715066867714e-10       1.458525157078e-13      -6.477547618230e-12       0.000000000000e+00       2.922922317605e-12       6.002069296171e-13      -3.463612012541e-15 
  162       6.757996088444e-10       1.445320707258e-13      -6.441532205193e-12       0.000000000000e+00       2.871441854746e-12       5.920860209429e-13      -3.402998652108e-15 
  163       6.800474090318e-10       1.431713135442e-13      -6.401689837497e-12       0.000000000000e+00       2.821035175140e-12       5.840729477634e-13      -3.341407180679e-15 
  164       6.842489649020e-10       1.417727273482e-13      -6.357998159683e-12       0.000000000000e+00       2.771703532508e-12       5.761702011502e-13      -3.278920612363e-15 
  165       6.884031396276e-10       1.403389163675e-13      -6.310436966301e-12       0.000000000000e+00       2.723445151383e-12       5.683799651426e-13      -3.215625388168e-15 
  166       6.925087817446e-10       1.388726075357e-13      -6.258988244330e-12       0.000000000000e+00       2.676255160689e-12       5.607041090593e-13      -3.151611418969e-15 
  167       6.965647249115e-10       1.373766521477e-13      -6.203636215597e-12       0.000000000000e+00       2.630125527323e-12       5.531441798099e-13      -3.086972128490e-15 
  168       7.005697876680e-10       1.358540275182e-13      -6.144367379204e-12       0.000000000000e+00       2.585044989735e-12       5.457013942065e-13      -3.021804496276e-15 
  169       7.045227731944e-10       1.343078386401e-13      -6.081170553946e-12       0.000000000000e+00       2.540998991510e-12       5.383766312756e-13      -2.956209100675e-15 
