# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1458       7.933495814032e+02       1.182401080542e+01       9.313504489781e-02      -2.406779067758e+01       3.485515342420e-09       2.338102037482e-06      -4.692868686413e-08 
 1459       7.917368383465e+02       1.179518318448e+01       9.308184843263e-02      -2.344658489849e+01       3.480773583189e-09       2.330997454653e-06      -4.381071525094e-08 
 1460       7.900834571234e+02       1.176915726818e+01       9.302795124898e-02      -2.282732272413e+01       3.476040272223e-09       2.323931319794e-06      -4.070134754610e-08 
 1461       7.883897940368e+02       1.174592336656e+01       9.297335089279e-02      -2.221022196622e+01       3.471315391671e-09       2.316897575506e-06      -3.760091818950e-08 
 1462       7.866562079562e+02       1.172547168811e+01       9.291804490427e-02      -2.159550157651e+01       3.466598921634e-09       2.309890112585e-06      -3.450976383390e-08 
 1463       7.848830603215e+02       1.170779233959e+01       9.286203081792e-02      -2.098338164878e+01       3.461890840143e-09       2.302902769848e-06      -3.142822335168e-08 
 1464       7.830707151486e+02       1.169287532578e+01       9.280530616250e-02      -2.037408342068e+01       3.457191123150e-09       2.295929333945e-06      -2.835663784173e-08 
 1465       7.812195390333e+02       1.168071054933e+01       9.274786846104e-02      -1.976782927567e+01       3.452499744507e-09       2.288963539186e-06      -2.529535063624e-08 
 1466       7.793299011567e+02       1.167128781053e+01       9.268971523082e-02      -1.916484274496e+01       3.447816675957e-09       2.281999067356e-06      -2.224470730758e-08 
 1467       7.774021732895e+02       1.166459680713e+01       9.263084398337e-02      -1.856534850937e+01       3.443141887111e-09       2.275029547532e-06      -1.920505567514e-08 
 1468       7.754367297967e+02       1.166062713410e+01       9.257125222447e-02      -1.796957240130e+01       3.438475345439e-09       2.268048555908e-06      -1.617674581219e-08 
 1469       7.734339476427e+02       1.165936828347e+01       9.251093745413e-02      -1.737774140660e+01       3.433817016252e-09       2.261049615608e-06      -1.316013005276e-08 
 1470       7.713942063954e+02       1.166080964411e+01       9.244989716659e-02      -1.679008366651e+01       3.429166862686e-09       2.254026196506e-06      -1.015556299853e-08 
 1471       7.693178882318e+02       1.166494050150e+01       9.238812885032e-02      -1.620682847954e+01       3.424524845686e-09       2.246971715046e-06      -7.163401525681e-09 
 1472       7.672053779416e+02       1.167175003760e+01       9.232562998798e-02      -1.562820630345e+01       3.419890923992e-09       2.239879534056e-06      -4.184004791846e-09 
 1473       7.650570629328e+02       1.168122733059e+01       9.226239805646e-02      -1.505444875708e+01       3.415265054123e-09       2.232742962568e-06      -1.217734242980e-09 
 1474       7.628733332362e+02       1.169336135466e+01       9.219843052685e-02      -1.448578862234e+01       3.410647190360e-09       2.225555255635e-06       1.735046379711e-09 
 1475       7.606545815099e+02       1.170814097987e+01       9.213372486443e-02      -1.392245984608e+01       3.406037284731e-09       2.218309614147e-06       4.673971032847e-09 
 1476       7.584012030442e+02       1.172555497188e+01       9.206827852865e-02      -1.336469754199e+01       3.401435286994e-09       2.210999184649e-06       7.598671363942e-09 
 1477       7.561135957661e+02       1.174559199180e+01       9.200208897317e-02      -1.281273799256e+01       3.396841144623e-09       2.203617059157e-06       1.050877670446e-08 
 1478       7.537921602444e+02       1.176824059596e+01       9.193515364581e-02      -1.226681865097e+01       3.392254802793e-09       2.196156274973e-06       1.340391406285e-08 
 1479       7.514372996940e+02       1.179348923570e+01       9.186746998854e-02      -1.172717814301e+01       3.387676204358e-09       2.188609814503e-06       1.628370811763e-08 
 1480       7.490494637367e+02       1.182132160745e+01       9.179903704001e-02      -1.119403092171e+01       3.383105302744e-09       2.180971516855e-06       1.914782074960e-08 
 1481       7.466292801451e+02       1.185170265303e+01       9.172986026029e-02      -1.066749095357e+01       3.378542100907e-09       2.173238827794e-06       2.199607029397e-08 
 1482       7.441774244101e+02       1.188459242056e+01       9.165994675379e-02      -1.014764728195e+01       3.373986613111e-09       2.165410090157e-06       2.482831404106e-08 
 1483       7.416945761101e+02       1.191995070122e+01       9.158930367114e-02      -9.634589306474e+00       3.369438852081e-09       2.157483635731e-06       2.764440885656e-08 
 1484       7.391814189181e+02       1.195773702880e+01       9.151793820929e-02      -9.128406783548e+00       3.364898828991e-09       2.149457785213e-06       3.044421118108e-08 
 1485       7.366386406091e+02       1.199791067924e+01       9.144585761159e-02      -8.629189826858e+00       3.360366553454e-09       2.141330848174e-06       3.322757702966e-08 
 1486       7.340669330669e+02       1.204043067017e+01       9.137306916785e-02      -8.137028907916e+00       3.355842033509e-09       2.133101123030e-06       3.599436199122e-08 
 1487       7.314669922916e+02       1.208525576045e+01       9.129958021445e-02      -7.652014856584e+00       3.351325275605e-09       2.124766897000e-06       3.874442122814e-08 
 1488       7.288395184060e+02       1.213234444972e+01       9.122539813441e-02      -7.174238861599e+00       3.346816284598e-09       2.116326446077e-06       4.147760947572e-08 
 1489       7.261852156637e+02       1.218165497794e+01       9.115053035746e-02      -6.703792471096e+00       3.342315063728e-09       2.107778034985e-06       4.419378104171e-08 
 1490       7.235047924552e+02       1.223314532494e+01       9.107498436012e-02      -6.240767593138e+00       3.337821614616e-09       2.099119917151e-06       4.689278980582e-08 
 1491       7.207989613158e+02       1.228677320997e+01       9.099876766582e-02      -5.785256496241e+00       3.333335937245e-09       2.090350334667e-06       4.957448921920e-08 
 1492       7.180684389323e+02       1.234249609121e+01       9.092188784492e-02      -5.337351809899e+00       3.328858029951e-09       2.081467518252e-06       5.223873230399e-08 
 1493       7.153139461502e+02       1.240027116536e+01       9.084435251483e-02      -4.897146525111e+00       3.324387889410e-09       2.072469687220e-06       5.488537165280e-08 
 1494       7.125362079809e+02       1.246005536715e+01       9.076616934011e-02      -4.464733994907e+00       3.319925510626e-09       2.063355049443e-06       5.751425942822e-08 
 1495       7.097359536086e+02       1.252180536889e+01       9.068734603247e-02      -4.040207934874e+00       3.315470886918e-09       2.054121801316e-06       6.012524736235e-08 
 1496       7.069139163976e+02       1.258547758003e+01       9.060789035094e-02      -3.623662423681e+00       3.311024009907e-09       2.044768127719e-06       6.271818675626e-08 
 1497       7.040708338993e+02       1.265102814669e+01       9.052781010192e-02      -3.215191903608e+00       3.306584869505e-09       2.035292201985e-06       6.529292847958e-08 
 1498       7.012074478596e+02       1.271841295119e+01       9.044711313923e-02      -2.814891181068e+00       3.302153453900e-09       2.025692185863e-06       6.784932296991e-08 
 1499       6.983245042255e+02       1.278758761164e+01       9.036580736423e-02      -2.422855427137e+00       3.297729749547e-09       2.015966229480e-06       7.038722023240e-08 
 1500       6.954227531525e+02       1.285850748143e+01       9.028390072589e-02      -2.039180178078e+00       3.293313741151e-09       2.006112471308e-06       7.290646983924e-08 
 1501       6.925029490118e+02       1.293112764881e+01       9.020140122086e-02      -1.663961335865e+00       3.288905411658e-09       1.996129038127e-06       7.540692092916e-08 
 1502       6.895658503974e+02       1.300540293641e+01       9.011831689355e-02      -1.297295168716e+00       3.284504742241e-09       1.986014044988e-06       7.788842220693e-08 
 1503       6.866122201328e+02       1.308128790080e+01       9.003465583625e-02      -9.392783116093e-01       3.280111712287e-09       1.975765595180e-06       8.035082194291e-08 
 1504       6.836428252788e+02       1.315873683203e+01       8.995042618914e-02      -5.900077668187e-01       3.275726299382e-09       1.965381780191e-06       8.279396797249e-08 
 1505       6.806584371398e+02       1.323770375318e+01       8.986563614044e-02      -2.495809044339e-01       3.271348479305e-09       1.954860679673e-06       8.521770769567e-08 
 1506       6.776598312719e+02       1.331814241988e+01       8.978029392646e-02       8.190453711121e-02       3.266978226006e-09       1.944200361408e-06       8.762188807652e-08 
 1507       6.746477874889e+02       1.340000631988e+01       8.969440783165e-02       4.043504505132e-01       3.262615511599e-09       1.933398881266e-06       9.000635564272e-08 
 1508       6.716230898703e+02       1.348324867259e+01       8.960798618876e-02       7.176583590726e-01       3.258260306350e-09       1.922454283177e-06       9.237095648503e-08 
 1509       6.685865267681e+02       1.356782242860e+01       8.952103737884e-02       1.021729416168e+00       3.253912578659e-09       1.911364599087e-06       9.471553625685e-08 
 1510       6.655388908136e+02       1.365368026925e+01       8.943356983137e-02       1.316464404730e+00       3.249572295049e-09       1.900127848929e-06       9.703994017367e-08 
 1511       6.624809789250e+02       1.374077460618e+01       8.934559202432e-02       1.601763736715e+00       3.245239420156e-09       1.888742040578e-06       9.934401301264e-08 
 1512       6.594135923144e+02       1.382905758083e+01       8.925711248422e-02       1.877527452580e+00       3.240913916712e-09       1.877205169824e-06       1.016275991120e-07 
 1513       6.563375364947e+02       1.391848106404e+01       8.916813978630e-02       2.143655220754e+00       3.236595745533e-09       1.865515220329e-06       1.038905423707e-07 
 1514       6.532536212867e+02       1.400899665555e+01       8.907868255448e-02       2.400046337117e+00       3.232284865506e-09       1.853670163592e-06       1.061326862479e-07 
 1515       6.501626608266e+02       1.410055568356e+01       8.898874946152e-02       2.646599724466e+00       3.227981233576e-09       1.841667958916e-06       1.083538737621e-07 
 1516       6.470654735726e+02       1.419310920429e+01       8.889834922909e-02       2.883213931997e+00       3.223684804733e-09       1.829506553364e-06       1.105539474915e-07 
 1517       6.439628823125e+02       1.428660800148e+01       8.880749062782e-02       3.109787134775e+00       3.219395531996e-09       1.817183881731e-06       1.127327495725e-07 
 1518       6.408557141704e+02       1.438100258599e+01       8.871618247741e-02       3.326217133208e+00       3.215113366405e-09       1.804697866503e-06       1.148901216999e-07 
 1519       6.377447645001e+02       1.447624397003e+01       8.862443406180e-02       3.532426612910e+00       3.210838268060e-09       1.792047904296e-06       1.170259002145e-07 
 1520       6.346306881699e+02       1.457228599911e+01       8.853225637887e-02       3.728439191414e+00       3.206570239526e-09       1.779239348756e-06       1.191399012899e-07 
 1521       6.315141072450e+02       1.466908304165e+01       8.843966090298e-02       3.914304102702e+00       3.202309293048e-09       1.766279092299e-06       1.212319355308e-07 
 1522       6.283956470115e+02       1.476658921588e+01       8.834665917096e-02       4.090071004055e+00       3.198055439537e-09       1.753174085694e-06       1.233018128643e-07 
 1523       6.252759359822e+02       1.486475838942e+01       8.825326278233e-02       4.255789976839e+00       3.193808688565e-09       1.739931338255e-06       1.253493425384e-07 
 1524       6.221556059013e+02       1.496354417885e+01       8.815948339930e-02       4.411511527292e+00       3.189569048347e-09       1.726557918037e-06       1.273743331207e-07 
 1525       6.190352917496e+02       1.506289994932e+01       8.806533274695e-02       4.557286587312e+00       3.185336525741e-09       1.713060952034e-06       1.293765924977e-07 
 1526       6.159156317501e+02       1.516277881412e+01       8.797082261329e-02       4.693166515242e+00       3.181111126229e-09       1.699447626377e-06       1.313559278727e-07 
