# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1840       3.093123846700e+02       8.367597487529e+00       0.000000000000e+00      -1.256022221283e+00       2.143812412426e-09       4.778740480029e-07      -5.988595779703e-08 
 1841       3.078470995321e+02       8.430740525913e+00       0.000000000000e+00      -1.195978727161e+00       2.141256032003e-09       4.807823875902e-07      -6.097070960342e-08 
 1842       3.063835812656e+02       8.494358046889e+00       0.000000000000e+00      -1.141701314708e+00       2.138703458580e-09       4.836978832044e-07      -6.204446438285e-08 
 1843       3.049221920386e+02       8.558415663540e+00       0.000000000000e+00      -1.093161277730e+00       2.136154689149e-09       4.866201671044e-07      -6.310710566138e-08 
 1844       3.034632955468e+02       8.622878835534e+00       0.000000000000e+00      -1.050329723347e+00       2.133609720186e-09       4.895488690990e-07      -6.415851647965e-08 
 1845       3.020072570158e+02       8.687712868915e+00       0.000000000000e+00      -1.013177571706e+00       2.131068547649e-09       4.924836165403e-07      -6.519857939186e-08 
 1846       3.005544432025e+02       8.752882915895e+00       0.000000000000e+00      -9.816755557078e-01       2.128531166976e-09       4.954240343169e-07      -6.622717646469e-08 
 1847       2.991052223979e+02       8.818353974642e+00       0.000000000000e+00      -9.557942207175e-01       2.125997573082e-09       4.983697448475e-07      -6.724418927623e-08 
 1848       2.976599644285e+02       8.884090889071e+00       0.000000000000e+00      -9.355039242891e-01       2.123467760354e-09       5.013203680736e-07      -6.824949891500e-08 
 1849       2.962190406589e+02       8.950058348636e+00       0.000000000000e+00      -9.207748358813e-01       2.120941722649e-09       5.042755214537e-07      -6.924298597878e-08 
 1850       2.947828239935e+02       9.016220888116e+00       0.000000000000e+00      -9.115769365766e-01       2.118419453293e-09       5.072348199559e-07      -7.022453057366e-08 
 1851       2.933516888784e+02       9.082542887413e+00       0.000000000000e+00      -9.078800188005e-01       2.115900945075e-09       5.101978760515e-07      -7.119401231292e-08 
 1852       2.919260113040e+02       9.148988571333e+00       0.000000000000e+00      -9.096536860394e-01       2.113386190244e-09       5.131642997082e-07      -7.215131031599e-08 
 1853       2.905061688066e+02       9.215522009383e+00       0.000000000000e+00      -9.168673525598e-01       2.110875180507e-09       5.161336983834e-07      -7.309630320737e-08 
 1854       2.890925404703e+02       9.282107115559e+00       0.000000000000e+00      -9.294902431264e-01       2.108367907027e-09       5.191056770178e-07      -7.402886911562e-08 
 1855       2.876855069296e+02       9.348707648137e+00       0.000000000000e+00      -9.474913927212e-01       2.105864360416e-09       5.220798380279e-07      -7.494888567224e-08 
 1856       2.862854503712e+02       9.415287209462e+00       0.000000000000e+00      -9.708396462619e-01       2.103364530738e-09       5.250557813002e-07      -7.585623001063e-08 
 1857       2.848927545357e+02       9.481809245739e+00       0.000000000000e+00      -9.995036583206e-01       2.100868407497e-09       5.280331041837e-07      -7.675077876505e-08 
 1858       2.835078047201e+02       9.548237046825e+00       0.000000000000e+00      -1.033451892842e+00       2.098375979645e-09       5.310114014836e-07      -7.763240806950e-08 
 1859       2.821309877797e+02       9.614533746016e+00       0.000000000000e+00      -1.072652622864e+00       2.095887235568e-09       5.339902654544e-07      -7.850099355673e-08 
 1860       2.807626921301e+02       9.680662319840e+00       0.000000000000e+00      -1.117073930232e+00       2.093402163089e-09       5.369692857931e-07      -7.935641035708e-08 
 1861       2.794033077492e+02       9.746585587846e+00       0.000000000000e+00      -1.166683705323e+00       2.090920749464e-09       5.399480496324e-07      -8.019853309749e-08 
 1862       2.780532261795e+02       9.812266212397e+00       0.000000000000e+00      -1.221449646760e+00       2.088442981380e-09       5.429261415341e-07      -8.102723590041e-08 
 1863       2.767128405297e+02       9.877666698455e+00       0.000000000000e+00      -1.281339261132e+00       2.085968844946e-09       5.459031434823e-07      -8.184239238270e-08 
 1864       2.753825454771e+02       9.942749393375e+00       0.000000000000e+00      -1.346319862714e+00       2.083498325696e-09       5.488786348761e-07      -8.264387565460e-08 
 1865       2.740627372697e+02       1.000747648670e+01       0.000000000000e+00      -1.416358573183e+00       2.081031408585e-09       5.518521925237e-07      -8.343155831863e-08 
 1866       2.727538137280e+02       1.007181000993e+01       0.000000000000e+00      -1.491422321340e+00       2.078568077982e-09       5.548233906349e-07      -8.420531246853e-08 
 1867       2.714561742470e+02       1.013571183636e+01       0.000000000000e+00      -1.571477842824e+00       2.076108317671e-09       5.577918008143e-07      -8.496500968818e-08 
 1868       2.701702197985e+02       1.019914368079e+01       0.000000000000e+00      -1.656491679836e+00       2.073652110844e-09       5.607569920550e-07      -8.571052105053e-08 
 1869       2.688963529331e+02       1.026206709942e+01       0.000000000000e+00      -1.746430180852e+00       2.071199440102e-09       5.637185307312e-07      -8.644171711653e-08 
 1870       2.676349328686e+02       1.032444655659e+01       0.000000000000e+00      -1.841250737731e+00       2.068750290866e-09       5.666759867036e-07      -8.715848142457e-08 
 1871       2.663861403678e+02       1.038625865195e+01       0.000000000000e+00      -1.940875422601e+00       2.066304661691e-09       5.696289517264e-07      -8.786075113419e-08 
 1872       2.651501118075e+02       1.044748296514e+01       0.000000000000e+00      -2.045217144097e+00       2.063862554109e-09       5.725770212426e-07      -8.854847685711e-08 
 1873       2.639269839962e+02       1.050809899516e+01       0.000000000000e+00      -2.154188390658e+00       2.061423969220e-09       5.755197882851e-07      -8.922160921022e-08 
 1874       2.627168941750e+02       1.056808616029e+01       0.000000000000e+00      -2.267701229954e+00       2.058988907694e-09       5.784568434712e-07      -8.988009881593e-08 
 1875       2.615199800177e+02       1.062742379800e+01       0.000000000000e+00      -2.385667308298e+00       2.056557369766e-09       5.813877749957e-07      -9.052389630245e-08 
 1876       2.603363796317e+02       1.068609116479e+01       0.000000000000e+00      -2.507997850066e+00       2.054129355232e-09       5.843121686250e-07      -9.115295230409e-08 
 1877       2.591662315583e+02       1.074406743613e+01       0.000000000000e+00      -2.634603657116e+00       2.051704863448e-09       5.872296076908e-07      -9.176721746159e-08 
 1878       2.580096747730e+02       1.080133170638e+01       0.000000000000e+00      -2.765395108206e+00       2.049283893327e-09       5.901396730836e-07      -9.236664242246e-08 
 1879       2.568668486864e+02       1.085786298860e+01       0.000000000000e+00      -2.900282158410e+00       2.046866443339e-09       5.930419432467e-07      -9.295117784122e-08 
 1880       2.557378931445e+02       1.091364021454e+01       0.000000000000e+00      -3.039174338539e+00       2.044452511501e-09       5.959359941699e-07      -9.352077437980e-08 
 1881       2.546229484292e+02       1.096864223447e+01       0.000000000000e+00      -3.181980754556e+00       2.042042095385e-09       5.988213993832e-07      -9.407538270776e-08 
 1882       2.535221552589e+02       1.102284781710e+01       0.000000000000e+00      -3.328610086997e+00       2.039635192106e-09       6.016977299504e-07      -9.461495350271e-08 
 1883       2.524356547887e+02       1.107623564949e+01       0.000000000000e+00      -3.478970590387e+00       2.037231798323e-09       6.045645544627e-07      -9.513943745052e-08 
 1884       2.513635886114e+02       1.112878433690e+01       0.000000000000e+00      -3.632970092660e+00       2.034831910239e-09       6.074214390331e-07      -9.564878524572e-08 
 1885       2.503060987577e+02       1.118047240274e+01       0.000000000000e+00      -3.790515994575e+00       2.032435523592e-09       6.102679472890e-07      -9.614294759175e-08 
 1886       2.492633276967e+02       1.123127828844e+01       0.000000000000e+00      -3.951515269135e+00       2.030042633659e-09       6.131036403668e-07      -9.662187520132e-08 
 1887       2.482354183363e+02       1.128118035333e+01       0.000000000000e+00      -4.115874461006e+00       2.027653235249e-09       6.159280769052e-07      -9.708551879672e-08 
 1888       2.472225140242e+02       1.133015687455e+01       0.000000000000e+00      -4.283499685933e+00       2.025267322703e-09       6.187408130390e-07      -9.753382911011e-08 
 1889       2.462247585477e+02       1.137818604698e+01       0.000000000000e+00      -4.454296630162e+00       2.022884889887e-09       6.215414023924e-07      -9.796675688388e-08 
 1890       2.452422961348e+02       1.142524598306e+01       0.000000000000e+00      -4.628170549852e+00       2.020505930196e-09       6.243293960732e-07      -9.838425287092e-08 
 1891       2.442752714544e+02       1.147131471276e+01       0.000000000000e+00      -4.805026270498e+00       2.018130436546e-09       6.271043426662e-07      -9.878626783498e-08 
 1892       2.433238296168e+02       1.151637018343e+01       0.000000000000e+00      -4.984768186350e+00       2.015758401371e-09       6.298657882268e-07      -9.917275255097e-08 
 1893       2.423881161744e+02       1.156039025970e+01       0.000000000000e+00      -5.167300259824e+00       2.013389816625e-09       6.326132762747e-07      -9.954365780528e-08 
 1894       2.414682771221e+02       1.160335272339e+01       0.000000000000e+00      -5.352526020929e+00       2.011024673776e-09       6.353463477874e-07      -9.989893439610e-08 
 1895       2.405644588975e+02       1.164523527342e+01       0.000000000000e+00      -5.540348566679e+00       2.008662963801e-09       6.380645411943e-07      -1.002385331337e-07 
 1896       2.396768083821e+02       1.168601552567e+01       0.000000000000e+00      -5.730670560514e+00       2.006304677191e-09       6.407673923695e-07      -1.005624048410e-07 
 1897       2.388054729011e+02       1.172567101287e+01       0.000000000000e+00      -5.923394231714e+00       2.003949803938e-09       6.434544346264e-07      -1.008705003533e-07 
 1898       2.379506002244e+02       1.176417918456e+01       0.000000000000e+00      -6.118421374825e+00       2.001598333541e-09       6.461251987105e-07      -1.011627705194e-07 
 1899       2.371123385666e+02       1.180151740691e+01       0.000000000000e+00      -6.315653349069e+00       1.999250254998e-09       6.487792127932e-07      -1.014391662012e-07 
 1900       2.362908365882e+02       1.183766296265e+01       0.000000000000e+00      -6.514991077765e+00       1.996905556807e-09       6.514160024659e-07      -1.016996382745e-07 
 1901       2.354862433953e+02       1.187259305098e+01       0.000000000000e+00      -6.716335047751e+00       1.994564226957e-09       6.540350907329e-07      -1.019441376292e-07 
 1902       2.346987085410e+02       1.190628478744e+01       0.000000000000e+00      -6.919585308795e+00       1.992226252935e-09       6.566359980054e-07      -1.021726151693e-07 
 1903       2.339283820249e+02       1.193871520380e+01       0.000000000000e+00      -7.124641473018e+00       1.989891621714e-09       6.592182420947e-07      -1.023850218138e-07 
 1904       2.331754142945e+02       1.196986124800e+01       0.000000000000e+00      -7.331402714310e+00       1.987560319755e-09       6.617813382064e-07      -1.025813084967e-07 
 1905       2.324399562452e+02       1.199969978398e+01       0.000000000000e+00      -7.539767767751e+00       1.985232333002e-09       6.643247989334e-07      -1.027614261671e-07 
 1906       2.317221592209e+02       1.202820759164e+01       0.000000000000e+00      -7.749634929024e+00       1.982907646882e-09       6.668481342495e-07      -1.029253257901e-07 
